id,mass,year,lat,long
18858,350,1866,26.71667,82.66667
18860,253.6,1942,66.34833,14.015
18865,157,1931,53.03639,-4.31944
18874,71400,1998,34.175,-103.295
18876,4500,1796,38.5,-8
18879,665,1933,31.41667,118.5
18883,2125,1932,48.3025,13.94083
18887,5555,1959,49.66667,14.03333
18888,900,1893,39.11667,-83.85
45984,500,2007,39.35,-3.51667
18899,560,1863,23.36667,75.18333
18901,250000,1868,52.76667,21.26667
18902,100,1811,13.33333,78.95
18905,300000,1937,-29.03333,-53.05
18907,1275,1982,32.08333,121.5
18908,2600,1976,26.53333,106.46667
22357,7000,1925,-30.11667,28.7
22358,6045,1857,17.76667,95.18333
22360,10750,1898,39,-0.66667
22361,17450,1990,44.61667,126.13333
22363,65,1851,46.6,0.25
22368,5000,1957,-26.66667,-65.45
22371,10200,1986,27.72528,76.465
31302,67225,1983,28.225,70.2
22376,9000,1878,52.98333,37.03333
22384,3766,1940,26.45,82.9
22385,100,1916,24.16667,87.76667
22386,4682,1958,51.88333,6.93333
22387,290.4,1917,23.98333,87.08333
22390,300,1899,19.86667,-100.81667
22392,3224.5,1937,25.38333,72.01667
22394,4910,1919,38.2,115.7
22395,6.1,1961,26.66667,50.15
22396,24700,1740,43.5,26.53333
22398,910,1880,52.2,17.98333
53502,18.41,2007,38.13742,-119.75812
22584,17300,1947,42.475,-5.33333
22585,10000,1919,-6.73333,111.36667
22586,1000,1824,44.76667,11.28333
22587,300,1925,-32.75,-65.28333
22589,355,1916,38.66667,116.13333
22590,7000,1933,48.6,45.66667
22592,1,1965,51.33333,-118.95
22593,3332,1929,28.2,76.66667
22597,668,1903,35.03333,-83.03333
24140,20000,1948,-44.11667,-66.15
22599,90000,1918,46.88333,-102.31667
22602,1900,1980,31.25,-99.03333
22603,1800,1828,37.46667,-77.5
22611,1310,1934,-26.1,-49.8
22614,103.3,1490,45.48333,9.51667
22637,340,1876,41.08333,-86.28333
22640,1641,1895,-23.38333,150.51667
22641,400,1871,42.3,0.55
22642,2900,1775,50.35,10.8
22766,10600,1921,44.51667,-83.95
22773,3500,1876,52.76667,-2.51667
22780,465.5,1976,-1.45,29.83333
22782,67,1934,0.26667,36.53333
22783,6000,1949,-10.26667,38.76667
22791,13000,1914,51.13333,34.5
22792,1250,1855,27.43333,82.08333
22793,478,1999,23.08333,91.66667
23101,14000,1914,43.73333,1.38333
23102,271000,1966,45.3,0.23333
23103,4180,1913,35.66667,136.3
23107,61.4,1981,44.97917,-122.96944
23111,9000,1798,46.05,4.63333
23114,43,1985,52.75,11.05
23115,2462,1921,25.66667,74.86667
23128,56,1973,33.48472,-117.6625
31315,237,2002,43.66667,13
23130,282,1956,-31.01667,-71.4
34063,460,1968,19.76667,-100.65
23161,400,1873,-29.2,-51.86667
23164,60,1939,24.16667,-99.33333
23165,5500,1924,-33.9,-61.7
50909,4000,2008,-31.535556,-68.489444
23171,927,1962,-20.81,-49.38056
23176,200000,1918,52.55,46.55
23187,695,1688,34.71667,137.78333
23188,4000,1868,43.15,-0.85
23190,2500,1894,47.21667,29.86667
23192,430,1986,35.86667,139.4
23455,412,1934,49.23333,17.56667
23457,7000,1715,53.35,15.05
23458,283.3,1968,42.86083,-73.95028
23460,8000,1846,48.11667,10.46667
23472,5400,1871,44.36667,-69.2
23473,240,1917,38.3,27.13333
23476,6930,1853,26.75,84.78333
23481,1590,1939,-7.23333,107.33333
23483,150,1947,22.83333,4.98333
23487,691,1940,22.25,79
23495,4000,1773,41.71667,-0.05
23496,866,1993,39.43833,140.51167
23500,20000,1966,21.68389,79.50083
23501,8500,1818,41.05,23.56667
23502,1800,1923,-8.38333,-36.76667
23504,350,1908,-19.46667,-44.21667
23508,180,1862,37.41667,-6
23509,101000,1874,50.61667,36.6
23512,7000,1989,34.75,10.71667
23521,4000,1850,23.1,87.3
23525,1265,1921,37.83333,-76.7
23529,18600,1904,44.05,-80.16667
23530,5000,1865,24.55,84.83333
23531,605,1976,33.65,120.06667
23534,3679.7,1921,25.85,87.5775
23582,3900,1971,43.5,125.66667
23583,5000,1912,33.71667,74.83333
23584,3200,1863,24.33333,90.16667
23586,3700,1794,43.11667,11.6
23593,23000000,1947,46.16,134.65333
23594,1710,1995,20.93333,-101.38333
55584,0.15,1917,44.11667,27.26667
23603,1222,1920,49.98333,7.53333
23606,1455,1916,30.9,32.48333
23611,8400,1901,26.21667,69.55
23613,2000,1956,39.3,9.2
23614,4100,1933,42.58333,-103.66667
23616,1600,1875,20.91667,82.58333
23617,40000,1989,39.82467,36.13583
23619,630,1989,32.43333,119.86667
23621,850,1848,59.73333,10.86667
23626,1708,1868,45.68333,15.6
23645,2750,1818,55,35
23660,72.9,1960,27.13333,84.06667
23661,80000,1877,43.66667,21.86667
23663,54,1860,47.36667,1.73333
53829,1066,2011,54.00883,22.005
23667,17100,1866,35.16667,135.33333
23668,36900,1993,45.25,125
23670,958,1927,44.41667,23.5
23671,2050,1945,1.7,33.63333
23081,360,1883,44.75,0.05
23082,5500,1841,46.95,-1.5
23083,700,1855,51.05,3.75
23087,4000,1890,48.01667,-1.15
23089,1000,1950,38.7,-90.23333
23090,13780,1903,-32.01667,27.41667
23091,24.3,1919,38.16667,-76.38333
23092,8300,1866,48.45,3.93333
23093,17000,1910,61.65,27.2
23097,134.3,1959,43.43333,2.95
23712,34000,1876,59.93333,14.95
23713,52000,1808,49.28333,15.56667
23717,1500,1857,45.05,41.98333
23099,4960,1962,50.76667,3
23724,325000,1990,53.66667,55.98333
23728,50,1974,41.2,-73.13333
23729,13400,1917,56.58333,-3.25
23732,10400,1623,50.38333,-3.95
23733,25400,1994,45.96861,-72.97806
23736,3500,1924,36.48333,-90.66667
23737,815.3,1969,50.53806,16.26333
23738,260000,1986,31.61667,113.46667
48951,110000,2008,12.66667,78.03333
23741,1710.5,1916,25.93333,84.28333
23745,637,1935,44.86667,133.16667
23760,7235,1865,26.71667,84.21667
55529,992.5,2012,38.80389,-120.90806
23773,5560,1954,33.18836,-86.2945
23776,7540,1753,49.4,14.65
23778,9000,1867,36.18333,5.41667
23782,10000,2000,59.70444,-134.20139
23784,1000,1991,34.72,137.305
23789,720,1880,35.38333,134.9
23795,10500,1975,-7.75,112.76667
48691,100000,2008,31.16333,-7.015
23801,905,1918,35.43333,136.23333
23873,3850,1965,45.4,122.9
23884,12000,1931,32.95,10.41667
23885,2500,1967,19.38333,43.73333
23887,6000,1929,35.13333,44.45
23888,21000,1937,46.71667,23.5
23897,160000,1879,-25.73333,142.95
23898,28500,1872,58.03333,26.95
23908,342,1950,33.4,70.6
54493,14200,2011,-1.00278,37.15028
23976,45300,2002,-29.33333,27.58333
23984,2232,1986,32.94667,118.99
23989,28000,1878,49.6,17.11667
23998,74800,1927,38.2,-89.68333
23999,3000,1970,14.25,1.53333
24004,65500,1807,54.5,35.2
24009,230,1934,13.63333,79.41667
54823,7000,2011,29.48195,-7.61123
24011,20000,1869,-7.08333,111.53333
24012,16500,1922,-6.66667,106.58333
24019,600,1905,47.85,34.76667
24020,900,1879,20.16667,-105.21667
24023,600,1916,34.5,133.75
24024,27.5,1984,38.36667,140.86556
24026,7.7,1911,24.65,76.86667
24029,977,1988,45.06667,7.66667
24032,259.1,1944,42.06667,-104.16667
24036,1030,1812,43.6,1.4
24037,2000,1824,51.73333,102.53333
24038,14500,1863,50.78333,4.76667
24042,1250,1988,52.21667,13.16667
24046,11800,1856,45.46667,10
24050,63000,1916,50.91667,9.18333
24053,357.4,1950,58.47333,8.86667
24054,1020,1917,32.16667,-95.1
24057,640,1927,61.3,12.3
24059,800,1996,36.06333,140.145
24060,13100,1921,9.66667,105.66667
24062,10000,1967,45.46667,105.38333
47343,89.3,1996,45.34583,-92.05167
24086,30000,1975,21.66667,-103.36667
24094,19860,1884,60,5.61667
24095,750,1903,57.16667,65.53333
24096,40000,1903,-19.81667,-48.78333
24097,4590,1970,11.05,-69.85
24098,1000,1989,41.76667,62.51667
24101,103000,1927,7.95,8.08333
24103,710,1840,51.65,5.61667
24104,3600,1866,13.48333,74.78333
24106,189.2,1957,-4.26667,35.35
24108,76.5,1926,46.93333,7.21667
24112,100,1822,30.33333,76.33333
24118,1700,1966,13.46667,31.21667
24121,113.4,1986,66.13889,124.76667
24123,1000,1924,34.8,127
24129,1500,1926,34.48333,133.28333
24132,1269,1963,49.975,16.375
24135,9700,1843,52.11667,5.18333
24136,3422,1928,47.11667,7.55
24143,40,1668,45.41667,11.13333
24144,2799,1944,11.98333,79.75
24145,1004,1903,44.86667,9.15
24149,50000,1972,9.31667,-70.62833
53633,2500,2010,-20.85001,-41.73356
24154,1932,1876,46.15,32.83333
24158,10800,1950,56.13333,77.26667
24162,54000,1880,35.33333,51.63333
24165,8000,1843,48.41667,43.2
24168,1500,1865,43.5,-91.16667
24169,750,1949,57.8,45.8
24174,15000,1910,44.85,11.4
24179,3500,2004,42.8,-4.66667
24183,0.1,1967,54.225,-111.69167
24185,3600,1873,43.53333,22.63333
24187,2437,1906,23.1,87.43333
24188,1303.8,1997,16.83333,80.75
24189,594,1915,25.45,70
24191,20000,1831,46.63333,0.16667
24210,28100,1946,34.33333,-98.3
24215,1600,1877,38.68333,-91.15
24218,225,1939,45.58333,-122.35
47344,4000,2006,32.79732,21.78713
24244,3750,1831,48.95,17.38333
24249,150000,1807,41.266667,-73.266667
24250,350,1971,41.7,-72.65
24251,2756,1982,41.71056,-72.67361
49514,2138.74,2009,31.96185,-110.434183
24281,150000,1967,-26.59278,120.32833
24321,22,1918,-26,30
24322,66,1932,-28.66667,18.91667
24323,2200,1880,-32.5,23
24324,166.4,1964,9,39
24325,25000,1795,54.13667,-0.41333
24334,36000,1960,-27.75,115.83333
24337,1551,1997,42.38467,-83.6115
24340,50000,1986,36.75,114.25
24345,5900,1980,44.66667,117.5
24346,75500,1977,32.33333,114.31667
24351,5700,2000,13.71111,45.17
30345,4,1951,1,22.5
30348,20000,1954,21.83333,111.83333
30350,3500,1990,24.56667,114.16667
30352,150200,1959,38.93333,48.25
30358,13600,1852,14.3,79.76667
30366,31650,1837,37.75,139
30370,250,1869,41.28333,-73.81667
30372,0.1,1928,34.16667,131.45
30377,4800,1931,28.71667,116.61667
30378,1472,1936,47.31667,35.36667
30379,3867,1818,50.28333,27.68333
30380,3000,1893,55.18333,27.91667
30384,175000,1998,27.33333,-9.33333
30386,18000,1962,11.73333,7.08333
30388,463,1963,47.5,83
30389,330,1898,33.7,133.8
30391,14250,1984,32.3,112.75
30395,800,1952,47.13333,43.9
30396,95000,1897,44.4,19.11667
30397,2000,1824,49.88333,13.91667
30399,44100,1933,55.3,25
30404,42000,1984,45.81667,125.91667
30407,107000,1938,47.58333,37.25
30408,2900,1976,39.66667,122.98333
30411,246,1858,51.83333,26.83333
30412,7500,1899,-15.18333,35.28333
30413,552,1875,46.93333,21.5
30415,2568,1955,50.2,30.25
4,331,1982,26.8,-105.41667
51399,194.34,2008,22.72192,48.95937
5,21100,1951,36.3,-104.28333
7,2914,1941,33.85,-101.8
8,1.2,1840,60.43333,22.3
9,4500,1997,27.23944,29.83583
11,6700,1989,27.5,3.61667
12,228,1989,27.61667,3.85
13,145,1989,27.81667,4.03333
14,1020,1989,27.58333,3.81667
15,115,1989,27.6,3.83333
16,561,1989,27.63333,3.96667
17,542,1989,27.51667,3.65
18,205,1989,27.53333,3.7
19,127,1989,27.73333,4.08333
20,276,1989,27.75,4.1
21,3800,1989,27.75,4.16667
22,98,1989,27.8,4.16667
23,490,1989,27.83333,4.28333
24,307,1989,27.8,4.46667
25,98,1989,27.78333,4.28333
26,111,1989,27.71667,4.48333
27,446,1989,27.73333,4.4
28,207,1989,27.7,4.08333
29,581,1989,27.7,4.06667
30,708,1989,27.7,4.06667
31,2140,1989,27.55,3.61667
32,192,1989,27.51667,3.83333
33,118,1989,27.51667,3.91667
34,1464,1989,27.55,3.93333
35,920,1989,27.58333,3.96667
36,88,1989,27.61667,4.05
37,206,1989,27.66667,4.2
38,3130,1989,27.66667,4.25
39,98,1989,27.68333,4.33333
40,123,1989,27.68333,4.41667
41,2016,1989,27.66667,4.35
42,495,1989,27.65,4.46667
43,93,1989,27.65,4.43333
44,184,1989,27.63333,4.35
45,36,1989,27.6,4.3
46,112,1989,27.58333,4.25
47,385,1989,27.55,4.13333
48,962,1989,27.53333,4
49,225,1989,27.53333,3.91667
50,146,1989,27.46667,3.78333
51,134,1989,27.43333,3.71667
52,246,1989,27.46667,3.83333
53,120,1989,27.51667,3.91667
54,195,1989,27.55,4
56,1066,1989,27.78333,4.7
57,1440,1989,27.83333,4.7
58,115,1989,27.55,4.08333
59,82.9,1989,27.41667,3.71667
60,1394,1989,27.65,4.5
61,905,1989,27.61667,4.41667
62,58,1989,27.75,4.15
63,1937,1989,27.73333,4.05
64,2051,1989,27.7,3.93333
65,1338,1989,27.5,3.98333
66,129,1989,27.46667,3.88333
67,277,1989,27.38333,3.71667
68,281,1989,27.51667,4.06667
69,226,1989,27.56667,4.16667
70,105,1989,27.6,4.25
71,283,1989,27.6,4.41667
72,716,1989,27.61667,4.56667
73,854,1989,27.61667,4.56667
74,1539,1989,27.5,4.28333
75,517,1990,27.63333,4.06667
76,383,1990,27.71667,4.78333
77,1805,1990,27.55,3.7
78,941,1990,27.53333,3.83333
79,138,1990,27.68333,4.48333
80,1379,1990,27.63333,4.28333
81,162,1990,27.63333,4.25
82,2010,1990,27.53333,3.85
83,384,1990,27.48333,3.83333
84,1453,1990,27.51667,3.73333
85,183,1990,27.7,4.35
86,2538,1990,27.63333,4.51667
87,105,1990,27.56667,4.15
88,387,1990,27.5,3.68333
89,574,1990,27.63333,4.51667
90,110,1990,27.53333,3.86667
91,208,1990,27.5,3.48333
92,690,1990,27.48333,3.63333
93,6300,1990,27.55,3.86667
94,293,1990,27.58333,3.95
95,173,1990,27.66667,4.18333
96,163,1990,27.7,4.26667
97,200,1990,27.75,4.43333
98,682,1990,27.63333,4.3
99,290,1990,27.5,3.83333
100,3487,1990,27.45,4.11667
101,244,1990,27.66667,4.51667
102,420,1990,27.71667,4.13333
103,82,1990,27.73333,4.43333
104,104,1990,27.71667,4.38333
105,572,1990,27.61667,4.2
106,63,1990,27.51667,3.96667
107,5500,1990,27.46667,3.88333
108,313,1990,27.45,3.83333
109,140,1990,27.46667,3.95
110,452,1990,27.53333,4.16667
111,346,1990,27.66667,4.46667
112,665,1990,27.8,4.5
113,992,1990,27.63333,4.36667
114,392,1990,27.55,4.13333
115,1390,1990,27.5,3.9
116,105,1990,27.45,3.75
117,828,1990,27.5,3.88333
118,236,1990,27.55,3.76667
119,107,1990,27.48333,3.8
120,987,1990,27.48333,3.8
121,216,1990,27.65,4.03333
122,2906,1990,27.56667,4.03333
123,43,1990,27.6,3.96667
124,287,1990,27.73333,4.16667
125,345,1990,27.73333,4.16667
126,178,1990,27.73333,4.2
127,752,1990,27.66667,4.2
128,121,1990,27.65,4.23333
129,861,1990,27.65,4.3
130,427,1990,27.68333,4.33333
131,235,1990,27.5,3.66667
132,452,1990,27.46667,3.76667
133,542,1990,27.6,4.05
134,3380,1990,27.68333,4.35
135,280,1990,27.51667,3.8
136,699,1990,27.7,4.3
137,163,1990,27.5,4.3
138,162,1990,27.6,4.2
139,400,1990,27.58333,4
140,171,1990,27.58333,3.96667
141,1621,1990,27.5,3.76667
142,362,1990,27.5,3.83333
143,1161,1990,27.76667,4.53333
144,124,1990,27.55,4.03333
145,324,1990,27.46667,4.05
146,106,1990,27.58333,4.08333
147,941,1990,27.66667,4.08333
148,143,1990,27.56667,4.08333
149,171,1990,27.56667,4.08333
150,58,1990,27.58333,3.85
151,91,1990,27.56667,4.35
152,417,1990,27.66667,4.45
153,186,1990,27.66667,4.28333
154,869,1990,27.66667,4.28333
155,200,1990,27.63333,4.08333
156,140,1990,27.6,4.11667
157,157,1990,27.58333,4.06667
158,394,1990,27.58333,4.05
159,251,1990,27.56667,3.81667
160,218,1990,27.46667,3.71667
161,157,1990,27.43333,3.75
162,211,1990,27.53333,3.95
163,95,1990,27.55,4.01667
164,206,1990,27.66667,4.25
165,240,1990,27.66667,4.23333
166,1072,1990,27.66667,4.23333
167,422,1990,27.66667,4.21667
168,123,1990,27.5,3.93333
169,433,1990,27.46667,3.71667
170,604,1990,27.75,4.43333
171,1281,1990,27.66667,4.01667
172,125,1990,27.7,4.35
173,43,1990,27.53333,4.18333
174,84,1990,27.56667,4.33333
175,2476,1990,27.51667,4.23333
176,157,1990,27.51667,4
177,211,1990,27.6,3.98333
178,559,1990,27.73333,4.11667
179,313,1990,27.65,4.25
180,766,1990,27.66667,4.16667
181,262,1990,27.65,4.03333
182,127,1990,27.48333,3.86667
183,153,1990,27.48333,3.85
184,320,1990,27.48333,3.85
185,721,1990,27.48333,3.85
186,488,1990,27.48333,3.75
187,163,1990,27.46667,3.75
188,103,1990,27.6,4.16667
189,245,1990,27.66667,4.2
190,166,1990,27.7,4.35
191,114,1990,27.58333,4.16667
192,311,1990,27.56667,4.01667
193,109,1990,27.53333,3.83333
194,315,1990,27.46667,3.86667
195,234,1990,27.46667,3.9
196,252,1990,27.58333,4.11667
197,53,1990,27.6,4.18333
198,4439,1990,27.7,4.3
199,188,1990,27.7,4.3
200,219,1990,27.65,4.2
201,157,1990,27.56667,3.95
202,361,1991,27.49944,3.68889
203,233,1991,27.52472,3.81139
204,29,1991,27.57694,4.03389
205,115,1991,27.55583,4.14
206,267,1991,27.51694,3.79139
207,215,1991,27.48028,3.85139
208,1301,1991,27.50194,3.92111
209,55,1991,27.59222,3.91806
210,389,1991,27.50889,4.60167
211,292,1991,27.57806,4.3691700000000004
212,64,1991,27.64639,3.98306
213,746,1991,27.7375,4.32806
214,1229,1991,27.69083,4.37861
215,105,1991,27.68806,4.37194
216,510,1991,27.50472,3.88194
217,475,1991,27.50472,3.88194
218,720,1991,27.49722,3.87028
219,1009,1991,27.46472,3.78167
220,1340,1991,27.61278,3.71361
221,526,1991,27.68111,4.30694
222,612,1991,27.69,4.37861
223,107,1991,27.64028,4.17056
224,293,1991,27.59972,4.90361
225,174,1991,27.59444,3.88583
226,114,1991,27.54472,3.74306
227,2611,1991,27.52139,3.79139
228,117,1991,27.52417,3.79694
229,812,1991,27.5325,3.81361
230,334,1991,27.54194,3.82778
231,1398,1991,27.54194,3.82778
232,85,1991,27.63889,3.93444
233,255,1991,27.64528,3.94389
234,221,1991,27.68444,3.99389
235,78,1991,27.66861,4.425
236,2285,1991,27.57389,4.11972
237,325,1991,27.82611,4.24611
238,69,1991,27.74056,4.30833
239,218,1991,27.73472,4.31611
240,725,1991,27.73944,4.32833
241,242,1991,27.71722,4.44806
242,621,1991,27.50111,4.09861
243,461,1991,27.51889,4.01667
244,81,1991,27.51056,3.89111
245,673,1991,27.49167,3.83278
246,311,1991,27.50361,3.67306
247,160,1991,27.48444,3.66639
248,342,1991,27.49833,3.69444
249,86,1991,27.51583,3.72722
250,318,1991,27.52111,3.77333
252,2045,1991,27.52472,3.80972
253,75,1991,27.56389,3.92639
254,923,1991,27.69222,3.32167
255,60,1991,27.63611,4.03139
256,402,1991,27.63556,4.02528
257,99,1991,27.62167,3.95361
258,382,1991,27.55139,3.74194
259,202,1991,27.50972,3.88056
260,146,1991,27.51111,3.88444
261,47,1991,27.51361,3.89694
262,99,1991,27.52222,3.94694
263,124,1991,27.64611,4.39722
264,235,1991,27.64611,4.39722
265,75,1991,27.68528,4.50333
266,212,1991,27.67056,4.34611
267,114,1991,27.52444,3.87361
268,177,1991,27.47556,3.71028
269,73,1991,27.70917,4.42083
270,92,1991,27.67,4.49722
271,438,1991,27.69111,4.3375
272,243,1991,27.69472,4.30639
273,83,1991,27.715,4.19278
274,518,1991,27.72722,4.17056
275,229,1991,27.51056,3.71306
276,764,1991,27.51389,3.87528
277,276,1991,27.51472,3.86556
278,298,1991,27.51861,3.85722
279,237,1991,27.56111,4.05556
280,63,1991,27.57028,4.075
281,2110,1991,27.62194,4.45556
282,203,1991,27.63389,4.18722
283,429,1991,27.63361,4.17306
284,99,1991,27.63972,4.14528
285,41,1991,27.63917,4.14278
286,72,1991,27.63861,4.12722
287,96,1991,27.64278,4.06889
288,177,1991,27.53528,3.91278
289,165,1991,27.54222,3.88444
290,67,1991,27.65444,4.27528
291,187,1991,27.70056,4.22944
292,120,1991,27.70611,4.20583
293,69,1991,27.63139,4.10722
294,407,1991,27.79472,4.16722
295,59,1992,27.61667,4.19056
296,55,1992,27.59139,3.98806
297,76,1992,27.47417,3.86417
298,213,1992,27.54528,4.04861
299,261,1992,27.70806,4.24806
300,432,1992,27.71861,4.48611
301,198,1992,27.66583,4.19056
302,457,1992,27.64972,4.01194
303,217,1992,27.48333,3.91556
304,121,1992,27.58278,4
305,43,1992,27.63361,4.04139
306,2000,1992,27.70917,4.17444
307,180,1992,27.6825,4.42028
308,270,1992,27.59028,4.15194
309,162,1992,27.52722,3.89806
310,95,1992,27.58694,3.96417
311,83,1992,27.60222,3.98528
312,60,1992,27.62361,4.02556
313,369,1992,27.68722,4.18361
314,129,1992,27.42889,3.82
315,520,1992,27.49083,3.89778
316,74,1992,27.55972,4.01028
317,185,1992,27.64556,4.20444
318,169,1992,27.68361,4.25306
319,120,1992,27.50806,3.84417
320,364,1992,27.57861,3.96889
321,78,1992,27.60056,3.99556
322,169,1992,27.66389,4.09806
323,506,1992,27.69972,4.18611
324,126,1992,27.6875,4.245
325,878,1992,27.59278,4.40139
326,292,1992,27.55028,3.99806
327,2393,1992,27.55194,3.81611
328,167,1992,27.46056,3.88806
329,157,2001,27.5455,4.06117
330,25,2001,27.55917,4.093
331,117,2001,27.503,3.8795
30428,69,2001,27.50083,3.86983
332,32,1989,27.5,3.61667
333,139,1989,27.5,3.61667
334,745.22,2001,27.73333,4.43333
335,180.07,2001,27.73333,4.21667
336,30000,2001,27.58333,4.1
337,490,2001,27.65,4.03333
338,750,2001,27.58333,4.01667
339,115.02,2001,27.73333,4.13333
340,489,2001,27.56667,4.06667
341,211.25,2002,27.65,4.38333
342,261,2002,27.73333,4.43333
343,19400,2002,27.61667,4.06667
344,360,2002,27.68333,4.26667
345,377.6,2002,27.71667,4.26667
346,400,2002,27.55,4.2
347,173.15,2002,27.58333,4.3
32781,132,2002,27.46667,3.83333
348,1276,2002,27.59056,4.66278
349,140,2002,27.619722,4.265
350,410,2002,27.73333,4.19833
351,53,2002,27.46472,3.81417
352,546,2002,27.59056,4.66278
353,1165,2001,27.68333,4.3
354,8750,2001,27.97933,4.27817
355,298,2001,27.84067,4.31433
356,128,2001,27.672,4.52633
357,211,2001,27.7,4.13333
358,873,2001,27.76667,4.01667
359,11935,2001,27.48917,3.89
360,252,2001,27.5005,3.88233
361,161,2002,27.58967,3.781
362,120,2002,27.61233,4.5285
363,62,2001,27.50083,4.87467
364,70,2002,27.76667,4.41667
365,67,2002,27.7,4.48333
30430,68,2002,27.48333,3.76667
366,138,2002,27.42958,3.87135
367,242.8,2002,27.4778,3.70165
368,389.9,2002,27.58163,4.29388
30431,656,2002,27.7,4.51667
30432,1456,2002,27.60933,3.93567
32782,1456,2002,26.60933,3.93567
30433,410,2002,27.68433,4.42917
30434,126,2002,27.68883,4.386
30435,122,2002,27.667,4.64833
32783,129,2002,27.6725,4.35667
34017,9608,2002,27.67817,4.46533
30436,238,2002,26.61167,3.887
30437,128,2002,26.62583,3.94433
32784,118,2002,26.60867,4.053
30438,495,2002,27.5085,3.76383
30439,132,2002,27.6395,3.935
30440,132,2002,27.6625,3.97683
35480,1320,2003,27.4,3.75
35338,14764,2004,27.4114,3.70467
35481,849,2002,27.76667,4.41667
35482,292,2002,27.7,4.45
35483,101,2002,27.63333,3.93333
44851,200,2004,27.36017,3.7
44852,177,2004,27.558,4.015
44853,1072,2004,27.61667,3.86667
44854,397,2004,27.504,3.68167
44855,578,2004,27.5025,3.693
53622,388,2004,27.59617,4.172
54591,74,1997,27.51667,3.86667
54592,74,1997,27.58333,4.03333
53886,364,2001,27.51867,3.88033
53887,394,2001,27.50917,3.88767
53888,148,2001,27.512,3.89783
53889,105,2001,27.509,3.89583
55262,97,2001,27.50217,3.86083
55263,89,2001,27.50267,3.8725
55264,101,2001,27.50083,3.86617
56305,9,2002,27.68917,4.44267
369,16000,1924,39.77667,-100.81333
55379,3046,1995,32.59033,-101.77217
371,75000,1947,33.63333,-104.26667
372,3956,1962,35.05,-107.56667
373,217700,1981,29.31667,-100.96667
374,1,1883,36.9,30.68333
44856,259.3,2005,22.9935,-10.15367
375,5700,1928,39.96667,-103.76667
376,90000,1961,19.83333,51.25
378,1000,1912,-67.18333,142.38333
